District,Year,coriander_Area,coriander_Production,coriander_Yield,dry chillies_Area,dry chillies_Production,dry chillies_Yield,garlic_Area,garlic_Production,garlic_Yield,onion_Area,onion_Production,onion_Yield,potato_Area,potato_Production,potato_Yield,sugarcane_Area,sugarcane_Production,sugarcane_Yield,sweet potato_Area,sweet potato_Production,sweet potato_Yield,guar seed_Area,guar seed_Production,guar seed_Yield,sun hemp_Area,sun hemp_Production,sun hemp_Yield,tapioca_Area,tapioca_Production,tapioca_Yield,citrus fruit_Area,citrus fruit_Production,citrus fruit_Yield,mango_Area,mango_Production,mango_Yield,other fresh fruits_Area,other fresh fruits_Production,other fresh fruits_Yield,other vegetables_Area,other vegetables_Production,other vegetables_Yield,pome fruit_Area,pome fruit_Production,pome fruit_Yield,other oilseeds_Area,other oilseeds_Production,other oilseeds_Yield,ginger_Area,ginger_Production,ginger_Yield,banana_Area,banana_Production,banana_Yield,tobacco_Area,tobacco_Production,tobacco_Yield,papaya_Area,papaya_Production,papaya_Yield,watermelon_Area,watermelon_Production,watermelon_Yield,turmeric_Area,turmeric_Production,turmeric_Yield,grapes_Area,grapes_Production,grapes_Yield,orange_Area,orange_Production,orange_Yield
Jhunjhunu,2019 - 2020,1,2,2,82,41,0.5,233,464,1.99,3555,24196,6.81,5,4,0.8,0,0,0,0,0,0,53588,48543,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2020 - 2021,7,10,1.43,107,54,0.5,279,556,1.99,3695,24553,6.64,74,150,2.03,0,0,0,1,0,0,44570,40457,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,205,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2021 - 2022,13,19,1.46,103,50,0.49,305,6100,20,6143,121433,19.77,9,142,15.78,0,0,0,2,0,0,47463,40874,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jhunjhunu,2022 - 2023,18,25,1.39,0,0,0,183,109,0.6,3767,30250,8.03,3,0,0,0,0,0,5,0,0,48663,49646,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,1998 - 1999,72,44,0.61,10516,19454,1.85,1469,742,0.51,3383,16017,4.73,1,1,1,1,48,48,10,8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,1999 - 2000,48,29,0.6,10666,9105,0.85,2195,1205,0.55,4779,35936,7.52,0,0,0,0,0,0,2,10,5,196826,6137,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2000 - 2001,49,29,0.59,9705,8735,0.9,2611,1306,0.5,5134,38611,7.52,0,0,0,0,0,0,5,3,0.6,236773,14847,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2001 - 2002,117,70,0.6,10166,10166,1,3214,1607,0.5,5417,51189,9.45,0,0,0,0,0,0,25,30,1.2,166454,70189,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2002 - 2003,920,552,0.6,7316,5329,0.73,4131,2120,0.51,6239,58370,9.36,0,0,0,1,42,42,1,1,1,2415,1187,0.49,0,0,0,0,0,0,113,0,0,3,0,0,456,0,0,2168,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2003 - 2004,263,327,1.24,9639,7711,0.8,4862,2968,0.61,7403,85603,11.56,0,0,0,0,0,0,5,5,1,153429,0,0,0,0,0,0,0,0,130,0,0,3,0,0,358,0,0,2680,0,0,12,0,0,27585,23952,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2004 - 2005,143,164,1.15,8393,6712,0.8,3950,2394,0.61,9812,112664,11.48,0,0,0,0,0,0,14,7,0.5,153698,10579,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2005 - 2006,145,152,1.05,5902,3451,0.58,2980,1788,0.6,14188,167027,11.77,0,0,0,0,0,0,48,48,1,160539,10387,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2006 - 2007,182,216,1.19,5429,323,0.06,3222,9527,2.96,12864,163336,12.7,0,0,0,0,0,0,0,0,0,183810,6230,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2007 - 2008,274,214,0.78,5917,3550,0.6,4519,11298,2.5,12331,147972,12,0,0,0,0,0,0,66,33,0.5,149975,21590,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2008 - 2009,260,290,1.12,3900,2340,0.6,3604,9011,2.5,12474,105352,8.45,0,0,0,0,0,0,39,0,0,146844,13983,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2009 - 2010,343,331,0.97,2245,727,0.32,3573,5360,1.5,15698,133234,8.49,0,0,0,0,0,0,14,0,0,132801,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2010 - 2011,214,237,1.11,2191,876,0.4,3537,4952,1.4,17236,163143,9.47,0,0,0,0,0,0,19,6,0.32,134019,84512,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2011 - 2012,174,214,1.23,1937,969,0.5,3642,4717,1.3,13668,125954,9.22,0,0,0,0,0,0,9,3,0.33,141835,91748,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2012 - 2013,229,269,1.17,1261,631,0.5,4931,6415,1.3,12257,119408,9.74,18,162,9,0,0,0,20,6,0.3,254715,81731,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2013 - 2014,204,131,0.64,1107,538,0.49,3519,18266,5.19,14765,162162,10.98,0,0,0,0,0,0,39,12,0.31,267634,170907,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2014 - 2015,431,344,0.8,1147,574,0.5,0,0,0,16679,403875,24.21,0,0,0,0,0,0,5,12,2.4,240049,143876,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2015 - 2016,949,1014,1.07,1369,666,0.49,2737,14232,5.2,23485,564874,24.05,2,11,5.5,3,260,86.67,49,12,0.24,273255,137167,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2016 - 2017,834,950,1.14,1241,621,0.5,2551,38265,15,18769,468485,24.96,3,75,25,1,71,71,33,98,2.97,210939,109338,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2017 - 2018,746,993,1.33,1013,507,0.5,2452,2551,1.04,20173,471125,23.35,19,285,15,0,0,0,34,8,0.24,185740,68903,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2018 - 2019,410,532,1.3,856,426,0.5,4164,62460,15,17142,2980,0.17,0,0,0,0,0,0,3,30,10,147864,56005,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2019 - 2020,849,1263,1.49,692,346,0.5,2798,41970,15,17547,436690,24.89,14,280,20,0,0,0,5,75,15,137661,125829,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2020 - 2021,1072,1598,1.49,740,444,0.6,3478,51378,14.77,21793,541439,24.84,19,385,20.26,0,0,0,39,203,5.21,136986,104243,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2021 - 2022,448,662,1.48,821,491,0.6,1914,28590,14.94,16041,390155,24.32,19,390,20.53,0,0,0,11,23,2.09,149043,71996,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jodhpur,2022 - 2023,842,1153,1.37,0,0,0,939,10476,11.16,16071,384117,23.9,21,245,11.67,0,0,0,1,15,15,167551,91466,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,1998 - 1999,119,108,0.91,1195,1300,1.09,5,5,1,36,130,3.61,21,94,4.48,306,18392,60.1,117,234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Karauli,1999 - 2000,12,4,0.33,1530,1664,1.09,7,14,2,34,101,2.97,11,27,2.45,240,12144,50.6,116,233,2.01,3299,2855,0.87,34,20,0.59,11,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,48,0.52,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Karauli,2000 - 2001,35,8,0.23,1457,1225,0.84,6,12,2,39,108,2.77,2,3,1.5,157,7206,45.9,45,128,2.84,6499,2460,0.38,26,5,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,46,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2001 - 2002,45,1,0.02,1208,613,0.51,8,15,1.88,34,142,4.18,5,5,1,88,3615,41.08,47,107,2.28,4696,3710,0.79,23,3,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,90,0.78,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Karauli,2002 - 2003,19,10,0.53,594,12,0.02,4,7,1.75,29,188,6.48,7,35,5,65,2476,38.09,60,6,0.1,2903,371,0.13,5,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,26,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2003 - 2004,61,76,1.25,664,2148,3.23,4,8,2,43,262,6.09,8,30,3.75,37,2095,56.62,51,255,5,3286,0,0,56,26,0.46,0,0,0,0,0,0,0,0,0,17,0,0,1309,0,0,0,0,0,17,15,0.88,0,0,0,0,0,0,56,0,0,0,0,0,6,0,0,1,2,2,0,0,0,0,0,0
Karauli,2004 - 2005,6,7,1.17,920,318,0.35,2,4,2,17,47,2.76,9,27,3,46,3224,70.09,67,322,4.81,2739,2322,0.85,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,68,16,0.24,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Karauli,2005 - 2006,2,2,1,364,139,0.38,0,0,0,23,63,2.74,8,24,3,93,4649,49.99,39,112,2.87,1766,1855,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,16,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2006 - 2007,5,6,1.2,314,138,0.44,0,0,0,48,86,1.79,18,52,2.89,128,14531,113.52,19,67,3.53,1946,2169,1.11,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,22,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2007 - 2008,1,1,1,341,106,0.31,10,10,1,2,8,4,55,220,4,114,11448,100.42,13,49,3.77,2591,3135,1.21,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,52,31,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2008 - 2009,30,34,1.13,206,619,3,0,0,0,0,0,0,31,126,4.06,45,2919,64.87,7,0,0,2747,3299,1.2,25,15,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,97,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2009 - 2010,16,19,1.19,176,176,1,0,0,0,0,0,0,38,140,3.68,28,3051,108.96,9,0,0,2326,4650,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2010 - 2011,50,55,1.1,134,300,2.24,0,0,0,5,13,2.6,15,69,4.6,45,3747,83.27,12,44,3.67,1435,742,0.52,7,3,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,56,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2011 - 2012,23,28,1.22,143,508,3.55,7,19,2.71,48,173,3.6,31,101,3.26,66,5031,76.23,17,40,2.35,1118,1257,1.12,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103,66,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2012 - 2013,3,4,1.33,108,361,3.34,2,4,2,24,71,2.96,15,44,2.93,62,4781,77.11,22,67,3.05,4807,5658,1.18,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,32,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2013 - 2014,4,3,0.75,50,166,3.32,0,0,0,18,56,3.11,16,56,3.5,67,7322,109.28,8,30,3.75,11153,14593,1.31,20,11,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,21,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2014 - 2015,4,3,0.75,56,196,3.5,0,0,0,38,99,2.61,19,68,3.58,47,2907,61.85,2,8,4,4540,5827,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51,33,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2015 - 2016,5,5,1,54,164,3.04,1,2,2,161,498,3.09,55,364,6.62,28,2370,84.64,6,16,2.67,5651,7104,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,22,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2016 - 2017,10,11,1.1,36,117,3.25,4,10,2.5,28,79,2.82,83,443,5.34,17,1144,67.29,17,56,3.29,3699,4725,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,15,10,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2017 - 2018,1,1,1,7,28,4,1,4,4,51,162,3.18,39,229,5.87,9,328,36.44,1,4,4,2533,3331,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2018 - 2019,3,4,1.33,11,26,2.36,8,26,3.25,34,122,3.59,48,246,5.13,12,615,51.25,4,12,3,1852,2651,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2019 - 2020,0,0,0,3,1,0.33,0,0,0,20,72,3.6,35,33,0.94,15,1554,103.6,1,3,3,1383,2172,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,11,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2020 - 2021,3,4,1.33,22,28,1.27,2,6,3,26,84,3.23,65,521,8.02,15,1177,78.47,4,13,3.25,881,1531,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2021 - 2022,1,2,2,13,24,1.85,0,0,0,15,53,3.53,72,553,7.68,10,1089,108.9,2,5,2.5,611,1136,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,28,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karauli,2022 - 2023,1,1,1,0,0,0,1,3,3,8,24,3,55,499,9.07,16,1150,71.88,1,2,2,253,353,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,1997 - 1998,0,0,0,0,0,0,0,0,0,0,0,0,400,10500,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,1998 - 1999,42603,42603,1,172,415,2.41,154,431,2.8,49,358,7.31,307,9070,29.54,39,1863,47.77,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,1999 - 2000,17153,17971,1.05,242,584,2.41,399,1117,2.8,91,363,3.99,352,10560,30,30,1225,40.83,8,8,1,1871,1901,1.02,119,119,1,3,2,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2000 - 2001,31091,35490,1.14,201,473,2.35,525,1569,2.99,37,219,5.92,303,9090,30,21,875,41.67,8,8,1,2623,1517,0.58,49,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Kota,2001 - 2002,45012,52141,1.16,173,422,2.44,1065,3216,3.02,65,510,7.85,196,5880,30,24,1145,47.71,12,12,1,528,529,1,50,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.8,0,0,0,0,0,0
Kota,2002 - 2003,30819,36340,1.18,122,171,1.4,2821,22568,8,39,749,19.21,189,5670,30,9,380,42.22,0,0,0,0,0,0,19,5,0.26,0,0,0,0,0,0,0,0,0,100,0,0,1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0.38,0,0,0,0,0,0
Kota,2003 - 2004,55193,59056,1.07,140,369,2.64,2783,27830,10,46,550,11.96,241,6257,25.96,4,214,53.5,0,0,0,191,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1946,0,0,0,0,0,7236,12453,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,20,0,0,0,0,0,0
Kota,2004 - 2005,32218,42173,1.31,110,253,2.3,1933,28755,14.88,36,472,13.11,186,3720,20,5,241,48.2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2005 - 2006,35787,39258,1.1,71,604,8.51,1347,6465,4.8,20,176,8.8,244,2450,10.04,16,975,60.94,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2006 - 2007,22314,28093,1.26,107,88,0.82,2235,22031,9.86,54,700,12.96,257,4865,18.93,28,1616,57.71,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,0,0,0,0,0,0
Kota,2007 - 2008,39657,42314,1.07,124,123,0.99,5211,52110,10,64,496,7.75,102,2040,20,23,1314,57.13,0,0,0,74,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
Kota,2008 - 2009,49135,63055,1.28,52,51,0.98,3079,24632,8,24,380,15.83,279,3324,11.91,14,832,59.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2009 - 2010,50589,67495,1.33,86,74,0.86,3823,22938,6,64,700,10.94,181,2715,15,9,518,57.56,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2010 - 2011,45452,57307,1.26,67,67,1,5712,68544,12,38,348,9.16,195,2925,15,5,335,67,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2011 - 2012,57744,83371,1.44,30,30,1,12282,98256,8,142,1761,12.4,271,4065,15,4,281,70.25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,1.43,0,0,0,0,0,0
Kota,2012 - 2013,36704,50367,1.37,39,40,1.03,7439,59512,8,17,238,14,172,2580,15,7,512,73.14,0,0,0,445,199,0.45,9,5,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0,0,0,0,0,0
Kota,2013 - 2014,48524,32354,0.67,14,8,0.57,7020,60651,8.64,51,568,11.14,201,3015,15,9,621,69,0,0,0,1960,1106,0.56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
Kota,2014 - 2015,67954,42023,0.62,5,3,0.6,0,0,0,35,417,11.91,209,1270,6.08,10,726,72.6,0,0,0,103,61,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2015 - 2016,54890,58231,1.06,15,9,0.6,14094,98658,7,121,891,7.36,235,2820,12,6,519,86.5,0,0,0,127,59,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2016 - 2017,39687,52281,1.32,5,3,0.6,23635,153628,6.5,71,558,7.86,158,1224,7.75,2,143,71.5,0,0,0,77,31,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2017 - 2018,18202,22131,1.22,3,2,0.67,22157,144021,6.5,22,143,6.5,188,1075,5.72,7,493,70.43,0,0,0,19,7,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kota,2018 - 2019,10169,18869,1.86,3,2,0.67,13093,89032,6.8,57,282,4.95,185,450,2.43,10,834,83.4,0,0,0,8,3,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
